Body Name,Business Area and Description,Service Area,Expenses type,Invoice Payment Date,Transaction Number,Supplier Name,Net Amount
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,20/03/2025,5105981448,Manchester Womens Aid,"£3,333.33"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,20/03/2025,5105981547,Manchester Womens Aid,"£3,333.33"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,28/03/2025,5105983205,Central Church Warrington,"£3,320.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,31/03/2025,5105983894,St John Ambulance Supplies,"£3,300.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,19/03/2025,5105980706,Southway Housing Trust,"£3,275.50"
Manchester City Council,1011,Chief Executives,Grant and subscriptions awarded,27/03/2025,5105982937,Manchester Literature Festival,"£3,125.00"
Manchester City Council,1004,Childrens & Education Services,Grant and subscriptions awarded,31/03/2025,1908777405,University of Bedfordshire,"£3,060.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,20/03/2025,5105980907,The Mustard Tree,"£3,011.75"
Manchester City Council,1011,Chief Executives,Grant and subscriptions awarded,27/03/2025,5105983065,Afrocats,"£3,000.00"
Manchester City Council,1011,Chief Executives,Grant and subscriptions awarded,31/03/2025,5105982882,Trans Creative,"£3,000.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,21/03/2025,5105980972,Street Support Network Ltd,"£3,000.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,14/03/2025,5105980186,Nurturing Foundations,"£3,000.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,20/03/2025,5105979633,Pioneer House High School,"£2,940.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,31/03/2025,5105983066,4CT Limited,"£2,855.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,25/03/2025,5105982401,Southway Housing Trust,"£2,597.50"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,19/03/2025,5105981071,Acorn Close Allotment Society,"£2,594.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,31/03/2025,5105983851,Didsbury Gardens Society,"£2,503.46"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,31/03/2025,1908774533,Redacted Personal Information,"£2,500.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,21/03/2025,1908768198,Redacted Personal Information,"£2,500.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,31/03/2025,1908776645,Redacted Personal Information,"£2,500.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,03/03/2025,1908745814,Redacted Personal Information,"£2,500.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,26/03/2025,1908768817,Redacted Personal Information,"£2,500.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,31/03/2025,1908774547,Redacted Personal Information,"£2,500.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,28/03/2025,5105983401,The Alliance Manchester,"£2,500.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,28/03/2025,1908774535,Ed for all Ltd,"£2,500.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,19/03/2025,5105981221,Withington Walls CIO,"£2,500.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,21/03/2025,1908765287,Redacted Personal Information,"£2,500.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,03/03/2025,1908745815,Redacted Personal Information,"£2,500.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,11/03/2025,5105979630,Redacted Personal Information,"£2,500.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,31/03/2025,5105979521,"Nature, Nourishment, New Me","£2,500.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,27/03/2025,5105983254,Abraham Moss Community FC,"£2,161.38"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,19/03/2025,5105980995,Abraham Moss Community FC,"£2,161.38"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,03/03/2025,1908745800,New Covenant Church,"£2,117.65"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,25/03/2025,5105982424,New Testament Church of God,"£2,000.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,31/03/2025,5105983988,Burnage Foodbank,"£2,000.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,04/03/2025,5105978354,Miles Platting Residents Assoc,"£2,000.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,27/03/2025,5105982672,Small Steps Consultants,"£2,000.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,28/03/2025,1908775987,GROUNDSWELL,"£2,000.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,28/03/2025,5105983372,Keem Youth Shout Out (KYSO),"£1,900.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,19/03/2025,5105981072,Burnage Buddies,"£1,850.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,31/03/2025,5105982480,ASSHETON BOWMEN ARCHERY CLUB,"£1,694.00"
Manchester City Council,1005,Adult Social Care,Grant and subscriptions awarded,06/03/2025,5105978925,The Edward Mayes Trust,"£1,500.00"
Manchester City Council,1012,Regeneration Finance,Grant and subscriptions awarded,28/03/2025,5105981650,Nurturing Foundations,"£1,500.00"
Manchester City Council,1005,Adult Social Care,Grant and subscriptions awarded,06/03/2025,5105978924,The Edward Mayes Trust,"£1,500.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,28/03/2025,5105983204,He-Art,"£1,436.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,07/03/2025,5105979113,Connect Futures,"£1,332.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,25/03/2025,5105982350,Carbon Creative Limited,"£1,109.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,27/03/2025,5105983254,Abraham Moss Community FC,"£1,098.62"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,19/03/2025,5105980995,Abraham Moss Community FC,"£1,098.62"
Manchester City Council,1004,Childrens & Education Services,Grant and subscriptions awarded,19/03/2025,1908738882,The CPD Certificate Service,"£1,045.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,31/03/2025,5105983558,Shape Lancashire CIC,"£1,044.73"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,31/03/2025,5105978487,Bold St3p CIC,"£1,000.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,12/03/2025,5105979717,Bangladeshi Civil Society,"£1,000.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,17/03/2025,5105980498,Newton Heath Eco Youth,"£1,000.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,26/03/2025,5105982504,Humans MCR,"£1,000.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,20/03/2025,5105981521,Beaver Road Primary School/Academy,"£1,000.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,21/03/2025,5105981639,Miles Platting Residents Assoc,"£1,000.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,26/03/2025,5105982477,The Chatterbox Project,"£1,000.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,27/03/2025,5105980533,Heathfield User Group Committee,"£1,000.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,05/03/2025,5105978583,Hazeldene Allotments Society,"£1,000.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,11/03/2025,5105979623,Holy Name R.C.Primary School,"£1,000.00"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,31/03/2025,5105983063,4CT Limited,£963.60
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,07/03/2025,5105979058,Northside FC,£899.99
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,06/03/2025,5105979004,Lancasterian School,£878.91
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,05/03/2025,5105978582,Coalition of Kindness,£875.00
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,24/03/2025,5105981898,Armitage CE Primary School,£825.00
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,25/03/2025,5105982407,Easy Come Easy Grow Mcr CIC,£800.00
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,07/03/2025,5105979101,Bridging the Gap,£750.00
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,07/03/2025,5105979066,Friends of Chorlton Meadows,£744.00
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,17/03/2025,5105979051,Hideaway Youth Project,£739.68
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,25/03/2025,5105982413,Better We CIC,£700.00
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,26/03/2025,5105982666,Bridging the Gap,£700.00
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,27/03/2025,5105983094,Northmoor Community Association,£700.00
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,26/03/2025,5105982665,Manchester Central Food Bank,£700.00
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,07/03/2025,5105979100,Connect Futures,£666.00
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,27/03/2025,5105983092,Northmoor Together,£600.00
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,26/03/2025,5105982667,Women's Voices CIC,£600.00
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,31/03/2025,5105982262,Old Moat Youth Outreach Project,£579.76
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,18/03/2025,5105980714,Manchester Library of Things,£532.96
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,28/03/2025,5105983343,Cheetham Cultural Festival T/a,£523.74
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,28/03/2025,5105983398,The Co-op Academy of Manchester,£520.00
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,12/03/2025,5105979650,Newton Heath Forest Junior F C,£516.00
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,31/03/2025,5105981557,Barlow Moor Community Association,£510.00
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,31/03/2025,5105983892,M13 Youth Project,£500.00
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,18/03/2025,5105980748,Womens Chai Project CIC,£500.00
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,31/03/2025,5105983960,Manchester Young Lives,£500.00
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,05/03/2025,5105978684,Gorton Horticultural Society,£500.00
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,31/03/2025,5105983991,4CT Limited,£500.00
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,27/03/2025,5105983252,Abraham Moss Community FC,"-£1,098.62"
Manchester City Council,1000,Manchester Leisure,Grant and subscriptions awarded,27/03/2025,5105983252,Abraham Moss Community FC,"-£2,161.38"
Manchester City Council,1007,Corporate Services,Grant Payments,12/03/2025,5105979533,Symetri,"£32,457.74"
Manchester City Council,1007,Corporate Services,Grant Payments,12/03/2025,5105979532,Symetri,"£20,055.76"
Manchester City Council,1000,Manchester Leisure,Grant Payments,21/03/2025,5105981796,The Cohesion & Integration Network,"£15,000.00"
Manchester City Council,1004,Childrens & Education Services,Grant Payments,04/03/2025,1908747668,Paypoint,"£10,894.05"
Manchester City Council,1004,Childrens & Education Services,Grant Payments,26/03/2025,1908773983,Paypoint,"£9,897.30"
Manchester City Council,1004,Childrens & Education Services,Grant Payments,19/03/2025,1908765237,Paypoint,"£8,986.08"
Manchester City Council,1004,Childrens & Education Services,Grant Payments,31/03/2025,5105983604,The Fostering Network,"£8,800.00"
Manchester City Council,1007,Corporate Services,Grant Payments,12/03/2025,5105979764,Greenwich Leisure Limited,"£5,064.00"
Manchester City Council,1004,Childrens & Education Services,Grant Payments,10/03/2025,5105979272,Catch 22 Charity Limited,"£3,595.00"
Manchester City Council,1011,Chief Executives,Grant Payments,18/03/2025,5105980736,Comms Creatives Ltd,"£2,999.00"
Manchester City Council,1000,Manchester Leisure,Grant Payments,05/03/2025,1908751830,Mentimeter AB,"£2,675.09"
Manchester City Council,1007,Corporate Services,Grant Payments,31/03/2025,5105980554,Softcat,"£2,473.91"
Manchester City Council,1007,Corporate Services,Grant Payments,12/03/2025,5105979531,Symetri,"£1,750.00"
Manchester City Council,1000,Manchester Leisure,Grant Payments,13/03/2025,5105979569,University Of Manchester,"£1,219.94"
Manchester City Council,1000,Manchester Leisure,Grant Payments,28/03/2025,1908771927,Tate Gallery No.3,£970.00
Manchester City Council,1007,Corporate Services,Grant Payments,27/03/2025,5105980938,Finastra,£869.60
Manchester City Council,1007,Corporate Services,Grant Payments,24/03/2025,5105980940,Finastra,£869.60
Manchester City Council,1000,Manchester Leisure,Grant Payments,12/03/2025,5105979876,Libraries Connected,£609.85
Manchester City Council,1004,Childrens & Education Services,Grant Payments,18/03/2025,5105980832,Cornerstone Design and Marketing,£600.00
Manchester City Council,1007,Corporate Services,Grant Payments,10/03/2025,1908754381,GOOGLE*CLOUD 68BMX6,£535.94
Manchester City Council,1004,Childrens & Education Services,Grant Payments,10/03/2025,5105979369,Catch 22 Charity Limited,"-£3,595.00"
Manchester City Council,1000,Manchester Leisure,GRIR,26/03/2025,5105982239,Solon Security Ltd,£866.00
Manchester City Council,1000,Manchester Leisure,GRIR,26/03/2025,5105982959,Solon Security Ltd,-£866.00
Manchester City Council,1000,Manchester Leisure,GRIR,12/03/2025,5105979720,Mettler-Toledo Ltd,-£886.00
Manchester City Council,1002,Hospitality + Trading Services,GRIR,25/03/2025,5105982122,Showsec International Ltd,"-£1,821.82"
Manchester City Council,1000,Manchester Leisure,GRIR,11/03/2025,5105979560,CPD Property Services,"-£1,850.00"
Manchester City Council,1002,Hospitality + Trading Services,GRIR,19/03/2025,5105981019,George Hill Oldham Limited,"-£2,954.88"
Manchester City Council,1005,Adult Social Care,GRIR,07/03/2025,5105978876,Greater Manchester Funeral Service,"-£3,110.00"
Manchester City Council,1011,Chief Executives,GRIR,27/03/2025,5105983203,Weightmans LLP Solicitors,"-£15,254.28"
Manchester City Council,1005,Adult Social Care,GRIR,31/03/2025,5105981681,Uni Hospital of South Mcr,"-£366,070.00"
Manchester City Council,1000,Manchester Leisure,Grounds Maintenance,07/03/2025,5105978651,Idverde Limited,"£12,094.63"
Manchester City Council,1013,Highways Services,Grounds Maintenance,26/03/2025,5105982446,The Fountain Company Ltd,"£8,360.00"
Manchester City Council,1007,Corporate Services,Grounds Maintenance,27/03/2025,5105983026,Countrywide Grounds Maintenance Ltd,"£6,530.00"
Manchester City Council,1013,Highways Services,Grounds Maintenance,28/03/2025,5105983312,The Fountain Company Ltd,"£5,035.00"
Manchester City Council,1000,Manchester Leisure,Grounds Maintenance,31/03/2025,5105983722,Community Security (North West),"£4,000.00"
Manchester City Council,1000,Manchester Leisure,Grounds Maintenance,31/03/2025,5105983721,Community Security (North West),"£4,000.00"
Manchester City Council,1007,Corporate Services,Grounds Maintenance,31/03/2025,5105981123,Countrywide Grounds Maintenance Ltd,"£3,890.00"
Manchester City Council,1007,Corporate Services,Grounds Maintenance,19/03/2025,5105980635,Countrywide Grounds Maintenance Ltd,"£3,835.95"
Manchester City Council,1013,Highways Services,Grounds Maintenance,26/03/2025,5105982654,The Fountain Company Ltd,"£2,915.00"
Manchester City Council,1013,Highways Services,Grounds Maintenance,28/03/2025,5105983335,The Fountain Company Ltd,"£2,650.00"
Manchester City Council,1013,Highways Services,Grounds Maintenance,21/03/2025,5105981465,Conservation Building Services Ltd,"£2,583.41"
Manchester City Council,1007,Corporate Services,Grounds Maintenance,13/03/2025,5105979550,Arboricultural Services Treework,"£2,420.00"
Manchester City Council,1013,Highways Services,Grounds Maintenance,20/03/2025,5105981445,The Fountain Company Ltd,"£1,900.00"
Manchester City Council,1013,Highways Services,Grounds Maintenance,20/03/2025,5105980555,Conservation Building Services Ltd,"£1,800.00"
Manchester City Council,1013,Highways Services,Grounds Maintenance,25/03/2025,5105982427,The Fountain Company Ltd,"£1,638.98"
Manchester City Council,1007,Corporate Services,Grounds Maintenance,19/03/2025,5105980626,Countrywide Grounds Maintenance Ltd,"£1,540.00"
Manchester City Council,1013,Highways Services,Grounds Maintenance,27/03/2025,5105982976,The Fountain Company Ltd,"£1,416.00"
Manchester City Council,1000,Manchester Leisure,Grounds Maintenance,24/03/2025,5105981973,Community Security (North West),"£1,240.00"
Manchester City Council,1007,Corporate Services,Grounds Maintenance,21/03/2025,5105981087,Arboricultural Services Treework,"£1,200.00"
Manchester City Council,1007,Corporate Services,Grounds Maintenance,21/03/2025,5105981089,Arboricultural Services Treework,"£1,200.00"
Manchester City Council,1007,Corporate Services,Grounds Maintenance,24/03/2025,5105981659,Arboricultural Services Treework,"£1,200.00"
Manchester City Council,1013,Highways Services,Grounds Maintenance,24/03/2025,5105982053,Central Locksmiths,"£1,189.50"
Manchester City Council,1013,Highways Services,Grounds Maintenance,25/03/2025,5105982429,The Fountain Company Ltd,"£1,132.00"
Manchester City Council,1013,Highways Services,Grounds Maintenance,26/03/2025,5105982441,The Fountain Company Ltd,"£1,104.00"
Manchester City Council,1013,Highways Services,Grounds Maintenance,12/03/2025,5105979684,Conservation Building Services Ltd,"£1,070.00"
Manchester City Council,1000,Manchester Leisure,Grounds Maintenance,24/03/2025,5105981970,Community Security (North West),£866.00
Manchester City Council,1013,Highways Services,Grounds Maintenance,24/03/2025,5105982041,The Cumbria Clock Company,£735.00
Manchester City Council,1007,Corporate Services,Grounds Maintenance,07/03/2025,5105978656,Arboricultural Services Treework,£700.00
Manchester City Council,1013,Highways Services,Grounds Maintenance,25/03/2025,5105982425,The Fountain Company Ltd,£600.00
Manchester City Council,1002,Hospitality + Trading Services,Grounds Maintenance,10/03/2025,5105978929,Arboricultural Services Treework,£600.00
Manchester City Council,1013,Highways Services,Grounds Maintenance,25/03/2025,5105982345,The Fountain Company Ltd,£532.00
Manchester City Council,1013,Highways Services,Grounds Maintenance,28/03/2025,5105983332,The Fountain Company Ltd,£530.00
Manchester City Council,1013,Highways Services,Grounds Maintenance,28/03/2025,5105983340,The Fountain Company Ltd,£530.00
Manchester City Council,1013,Highways Services,Grounds Maintenance,24/03/2025,5105982040,The Cumbria Clock Company,£525.00
Manchester City Council,1007,Corporate Services,Grounds Maintenance,21/03/2025,5105981088,Arboricultural Services Treework,£500.00
Manchester City Council,1013,Highways Services,Grounds Maintenance,12/03/2025,5105979683,Conservation Building Services Ltd,"-£1,070.00"
Manchester City Council,1007,Corporate Services,Grounds Maintenance,17/03/2025,5105980421,Countrywide Grounds Maintenance Ltd,"-£5,400.00"
Manchester City Council,1007,Corporate Services,Grounds Maintenance,19/03/2025,5105979920,Countrywide Grounds Maintenance Ltd,"-£6,530.00"
Manchester City Council,1007,Corporate Services,Heating Oil,24/03/2025,1908765692,Standard Fuels Oils,"£16,109.59"
Manchester City Council,1007,Corporate Services,HH Support Fund,28/03/2025,1908776366,Merry Kidz Childcare Ltd,"£1,470.00"
Manchester City Council,1007,Corporate Services,HH Support Fund,28/03/2025,1908776338,Collyhurst Nursery School,"£1,230.00"
Manchester City Council,1007,Corporate Services,HH Support Fund,28/03/2025,1908776394,Unity Community Primary School,£990.00
Manchester City Council,1007,Corporate Services,HH Support Fund,28/03/2025,1908776362,Little Spuds Day Nursery,£960.00
Manchester City Council,1007,Corporate Services,HH Support Fund,28/03/2025,1908776387,Tiddlywinks Day Nursery Ltd,£930.00
Manchester City Council,1007,Corporate Services,HH Support Fund,28/03/2025,1908776339,DeeDee's Childcare Limited,£870.00
Manchester City Council,1007,Corporate Services,HH Support Fund,28/03/2025,1908776343,Early Days Day Nursery,£780.00
Manchester City Council,1007,Corporate Services,HH Support Fund,28/03/2025,1908776384,Sutton Road Nursery Ltd,£750.00
Manchester City Council,1007,Corporate Services,HH Support Fund,27/03/2025,5105982965,Post Office Ltd,£750.00
Manchester City Council,1007,Corporate Services,HH Support Fund,28/03/2025,1908776334,Brighter Beginnings Newton Heath,£720.00
Manchester City Council,1007,Corporate Services,HH Support Fund,28/03/2025,1908776456,Merry Kidz Childcare Ltd,£720.00
Manchester City Council,1007,Corporate Services,HH Support Fund,28/03/2025,1908776330,Brighter Beginnings Rusholme,£690.00
Manchester City Council,1007,Corporate Services,HH Support Fund,28/03/2025,1908776363,The Big Life Company,£690.00
Manchester City Council,1007,Corporate Services,HH Support Fund,28/03/2025,1908776335,Brighter Beginnings Wetherby,£660.00
Manchester City Council,1007,Corporate Services,HH Support Fund,28/03/2025,1908776344,Early Inspirations Nursery,£660.00
Manchester City Council,1007,Corporate Services,HH Support Fund,28/03/2025,1908776372,Community Minded Ltd,£660.00
Manchester City Council,1007,Corporate Services,HH Support Fund,28/03/2025,1908776473,Unity Community Primary School,£600.00
Manchester City Council,1007,Corporate Services,HH Support Fund,28/03/2025,1908776431,Brighter Beginnings Wetherby,£570.00
Manchester City Council,1007,Corporate Services,HH Support Fund,28/03/2025,1908776331,Brighter Beginnings Charlestown,£570.00
Manchester City Council,1007,Corporate Services,HH Support Fund,28/03/2025,1908776438,Foundation Years Nurs - Debdale,£570.00
Manchester City Council,1007,Corporate Services,HH Support Fund,28/03/2025,1908776389,Tiddlywinks Nursery-Clayton No.4 Ac,£540.00
Manchester City Council,1007,Corporate Services,HH Support Fund,28/03/2025,1908776349,GEORGIE PORGIE'S NETWORK,£540.00
Manchester City Council,1007,Corporate Services,HH Support Fund,28/03/2025,1908776361,Redacted Personal Information,£540.00
Manchester City Council,1007,Corporate Services,HH Support Fund,28/03/2025,1908776371,Clever Bees Nursery Ltd,£540.00
Manchester City Council,1007,Corporate Services,HH Support Fund,28/03/2025,1908776352,Happy Kids Childcare Ltd,£510.00
Manchester City Council,1007,Corporate Services,HH Support Fund,28/03/2025,1908776359,Little Angels Day Nursery Ltd,£510.00
Manchester City Council,1007,Corporate Services,HH Support Fund,28/03/2025,1908776348,Foundation Years Nurs - Debdale,£510.00
Manchester City Council,1011,Chief Executives,Hire of Equipment,07/03/2025,5105978492,Sterling Event Group,"£19,100.00"
Manchester City Council,1011,Chief Executives,Hire of Equipment,18/03/2025,5105980663,Jigsaw Systems Limited,"£16,825.00"
Manchester City Council,1011,Chief Executives,Hire of Equipment,07/03/2025,5105978493,Sterling Event Group,"£16,545.00"
Manchester City Council,1007,Corporate Services,Hire of Equipment,31/03/2025,5105982853,Flowbird Smart City Uk Ltd,"£9,802.10"
Manchester City Council,1002,Hospitality + Trading Services,Hire of Equipment,12/03/2025,5105979792,Fast Hire UK,"£8,310.08"
Manchester City Council,1000,Manchester Leisure,Hire of Equipment,28/03/2025,1908774537,Manchester Irish Festival CIC,"£7,578.00"
Manchester City Council,1000,Manchester Leisure,Hire of Equipment,28/03/2025,5105983159,Park NOW Limited,"£5,489.73"
Manchester City Council,1000,Manchester Leisure,Hire of Equipment,28/03/2025,5105983156,Park NOW Limited,"£5,070.22"
Manchester City Council,1000,Manchester Leisure,Hire of Equipment,26/03/2025,5105982396,William G.Search Ltd,"£4,610.00"
Manchester City Council,1007,Corporate Services,Hire of Equipment,31/03/2025,5105982855,Flowbird Smart City Uk Ltd,"£3,981.60"
Manchester City Council,1011,Chief Executives,Hire of Equipment,07/03/2025,5105978739,Universal Live,"£2,441.78"
Manchester City Council,1000,Manchester Leisure,Hire of Equipment,31/03/2025,5105983665,Event Technical Support,"£2,250.00"
Manchester City Council,1011,Chief Executives,Hire of Equipment,07/03/2025,5105978717,Universal Live,"£2,043.84"
Manchester City Council,1002,Hospitality + Trading Services,Hire of Equipment,31/03/2025,5105983732,Bars At Yours Ltd,"£1,650.00"
Manchester City Council,1011,Chief Executives,Hire of Equipment,07/03/2025,5105978732,Universal Live,"£1,484.10"
Manchester City Council,1002,Hospitality + Trading Services,Hire of Equipment,31/03/2025,5105983700,Bars At Yours Ltd,"£1,350.00"
Manchester City Council,1013,Highways Services,Hire of Equipment,18/03/2025,5105980613,MTK Breaker Hire and Sales Ltd,"£1,200.00"
Manchester City Council,1000,Manchester Leisure,Hire of Equipment,28/03/2025,5105983286,Space Stage Ltd,"£1,154.00"
Manchester City Council,1000,Manchester Leisure,Hire of Equipment,31/03/2025,5105982854,Flowbird Smart City Uk Ltd,£925.20
Manchester City Council,1011,Chief Executives,Hire of Equipment,31/03/2025,5105984003,Cpc,£780.59
Manchester City Council,1002,Hospitality + Trading Services,Hire of Equipment,31/03/2025,5105983733,Bars At Yours Ltd,£750.00
Manchester City Council,1011,Chief Executives,Hire of Equipment,21/03/2025,5105981390,Nuway Audio Visual Ltd,£695.00
Manchester City Council,1011,Chief Executives,Hire of Equipment,18/03/2025,5105980664,Jigsaw Systems Limited,£641.48
Manchester City Council,1011,Chief Executives,Hire of Equipment,28/03/2025,5105982538,Mercury AV Ltd,£637.50
Manchester City Council,1000,Manchester Leisure,Hire of Equipment,26/03/2025,5105982595,Peoples History Museum(TRADING),£595.00
Manchester City Council,1011,Chief Executives,Hire of Equipment,26/03/2025,5105982379,Universal Live,£546.00
Manchester City Council,1002,Hospitality + Trading Services,Hire of Equipment,05/03/2025,1908750653,Mastacab LLP,£533.60
Manchester City Council,1002,Hospitality + Trading Services,Hire of Equipment,05/03/2025,1908750579,Mastacab LLP,£533.60
Manchester City Council,1011,Chief Executives,Hire of Equipment,07/03/2025,5105978735,Universal Live,£514.31
Manchester City Council,1002,Hospitality + Trading Services,Hire of Equipment,05/03/2025,1908750652,Mastacab LLP,£510.40
Manchester City Council,1000,Manchester Leisure,Hire of Equipment,31/03/2025,5105979966,Niche Event Hire,£510.00
Manchester City Council,1000,Manchester Leisure,Hire of Machinery,19/03/2025,1908747503,Workplatform Ltd,"£2,677.00"
Manchester City Council,1000,Manchester Leisure,Hire of Machinery,06/03/2025,5105978304,Bradshaw Lawnmover Engineers,"£1,403.40"
Manchester City Council,1002,Hospitality + Trading Services,Hire of Machinery,07/03/2025,5105979040,R & M Developments Ltd,"£1,073.50"
Manchester City Council,1002,Hospitality + Trading Services,Hire of Machinery,19/03/2025,5105980963,R & M Developments Ltd,"£1,073.50"
Manchester City Council,1002,Hospitality + Trading Services,Hire of Machinery,06/03/2025,5105978900,R & M Developments Ltd,"£1,073.50"
Manchester City Council,1002,Hospitality + Trading Services,Hire of Machinery,26/03/2025,5105982831,R & M Developments Ltd,"£1,073.50"
Manchester City Council,1002,Hospitality + Trading Services,Hire of Machinery,19/03/2025,5105980966,R & M Developments Ltd,"£1,073.50"
Manchester City Council,1002,Hospitality + Trading Services,Hire of Machinery,06/03/2025,5105978940,R & M Developments Ltd,"£1,073.50"
Manchester City Council,1002,Hospitality + Trading Services,Hire of Machinery,06/03/2025,5105978971,R & M Developments Ltd,"£1,073.50"
Manchester City Council,1002,Hospitality + Trading Services,Hire of Machinery,25/03/2025,5105982375,R & M Developments Ltd,"£1,073.50"
Manchester City Council,1002,Hospitality + Trading Services,Hire of Machinery,25/03/2025,5105982377,R & M Developments Ltd,"£1,073.50"
Manchester City Council,1002,Hospitality + Trading Services,Hire of Machinery,12/03/2025,5105979787,H & C Plant Hire Ltd,"£1,020.00"
